Year,Location,Competition,Phase,Class,Rank,Bib,Athlete Name,Last Name,First Name,Nation,Raw Time,Total Penalties,Total Time,Total Time Behind,Total Time % Behind Winner,Raw Time Behind Winner,Raw % Behind Winner,Overachieved or Underachieved,UID,Athlete_ID,Overall Rank
2024,Liptovsky Mikulas,U23 World Championships,Heat 2,K1W,13,53,Daniela SOFIA,SOFIA,Daniela,BRA,96.65,8,104.65,16.48,118.69%,8.48,109.62%,Over Achieved,2024 Liptovsky Mikulas U23 World Championships K1W,2024 Liptovsky Mikulas U23 World Championships K1W Daniela SOFIA,35
2024,Liptovsky Mikulas,U23 World Championships,Heat 2,K1W,14,27,Maite ODRIOZOLA,ODRIOZOLA,Maite,ESP,93.01,12,105.01,16.84,119.10%,4.84,105.49%,Under Achieved,2024 Liptovsky Mikulas U23 World Championships K1W,2024 Liptovsky Mikulas U23 World Championships K1W Maite ODRIOZOLA,36
2024,Liptovsky Mikulas,U23 World Championships,Heat 2,K1W,15,40,Beatrice OLSON,OLSON,Beatrice,CAN,98.86,8,106.86,18.69,121.20%,10.69,112.12%,Over Achieved,2024 Liptovsky Mikulas U23 World Championships K1W,2024 Liptovsky Mikulas U23 World Championships K1W Beatrice OLSON,40
2024,Liptovsky Mikulas,U23 World Championships,Heat 2,K1W,16,21,Georgia O'CALLAGHAN,O'CALLAGHAN,Georgia,AUS,104.11,4,108.11,19.94,122.62%,15.94,118.08%,Under Achieved,2024 Liptovsky Mikulas U23 World Championships K1W,2024 Liptovsky Mikulas U23 World Championships K1W Georgia O'CALLAGHAN,39
2024,Liptovsky Mikulas,U23 World Championships,Heat 2,K1W,17,30,Oleksandra HORLOVA,HORLOVA,Oleksandra,UKR,101.54,8,109.54,21.37,124.24%,13.37,115.16%,Under Achieved,2024 Liptovsky Mikulas U23 World Championships K1W,2024 Liptovsky Mikulas U23 World Championships K1W Oleksandra HORLOVA,37
2024,Liptovsky Mikulas,U23 World Championships,Heat 2,K1W,18,28,Momoka NAGASU,NAGASU,Momoka,JPN,104.28,6,110.28,22.11,125.08%,16.11,118.27%,Under Achieved,2024 Liptovsky Mikulas U23 World Championships K1W,2024 Liptovsky Mikulas U23 World Championships K1W Momoka NAGASU,41
2024,Liptovsky Mikulas,U23 World Championships,Heat 2,K1W,19,31,Iris SOMMERNES,SOMMERNES,Iris,NOR,104.89,6,110.89,22.72,125.77%,16.72,118.96%,Under Achieved,2024 Liptovsky Mikulas U23 World Championships K1W,2024 Liptovsky Mikulas U23 World Championships K1W Iris SOMMERNES,42
2024,Liptovsky Mikulas,U23 World Championships,Heat 2,K1W,20,46,Jessica DUC,DUC,Jessica,SUI,107.87,4,111.87,23.7,126.88%,19.7,122.34%,Over Achieved,2024 Liptovsky Mikulas U23 World Championships K1W,2024 Liptovsky Mikulas U23 World Championships K1W Jessica DUC,33
2024,Liptovsky Mikulas,U23 World Championships,Heat 2,K1W,21,47,Xuemei YAN,YAN,Xuemei,CHN,111.1,2,0.1,24.93,0.11%,22.93,126.01%,Over Achieved,2024 Liptovsky Mikulas U23 World Championships K1W,2024 Liptovsky Mikulas U23 World Championships K1W Xuemei YAN,31
2024,Liptovsky Mikulas,U23 World Championships,Heat 2,K1W,22,32,Pipi UHL,UHL,Pipi,NZL,109.53,4,113.53,25.36,128.76%,21.36,124.23%,Under Achieved,2024 Liptovsky Mikulas U23 World Championships K1W,2024 Liptovsky Mikulas U23 World Championships K1W Pipi UHL,43
2024,Liptovsky Mikulas,U23 World Championships,Heat 2,K1W,23,33,Florencia AGUIRRE GONZALEZ,AGUIRRE GONZALEZ,Florencia,CHI,112.77,2,114.77,26.6,130.17%,24.6,127.90%,Under Achieved,2024 Liptovsky Mikulas U23 World Championships K1W,2024 Liptovsky Mikulas U23 World Championships K1W Florencia AGUIRRE GONZALEZ,44
2024,Liptovsky Mikulas,U23 World Championships,Heat 2,K1W,24,52,Laura PLATA,PLATA,Laura,COL,113.99,2,115.99,19:40,131.55%,25.82,129.28%,Over Achieved,2024 Liptovsky Mikulas U23 World Championships K1W,2024 Liptovsky Mikulas U23 World Championships K1W Laura PLATA,46
2024,Liptovsky Mikulas,U23 World Championships,Heat 2,K1W,25,43,Jaruwan NIAMTHONG,NIAMTHONG,Jaruwan,THA,115.1,8,123.1,34.93,139.62%,26.93,130.54%,Under Achieved,2024 Liptovsky Mikulas U23 World Championships K1W,2024 Liptovsky Mikulas U23 World Championships K1W Jaruwan NIAMTHONG,47
2024,Liptovsky Mikulas,U23 World Championships,Heat 2,K1W,26,42,Ada MACKIE,MACKIE,Ada,AUS,122.41,16,138.41,50.24,156.98%,34.24,138.83%,Under Achieved,2024 Liptovsky Mikulas U23 World Championships K1W,2024 Liptovsky Mikulas U23 World Championships K1W Ada MACKIE,48
2024,Liptovsky Mikulas,U23 World Championships,Heat 2,K1W,27,29,Ema LAMPIC,LAMPIC,Ema,SLO,97.34,54,151.34,4:04,171.65%,9.17,110.40%,Under Achieved,2024 Liptovsky Mikulas U23 World Championships K1W,2024 Liptovsky Mikulas U23 World Championships K1W Ema LAMPIC,45
2024,Liptovsky Mikulas,U23 World Championships,Heat 2,K1W,28,35,Anastassiya ANANYEVA,ANANYEVA,Anastassiya,KAZ,113.83,56,169.83,81.66,192.62%,25.66,129.10%,Under Achieved,2024 Liptovsky Mikulas U23 World Championships K1W,2024 Liptovsky Mikulas U23 World Championships K1W Anastassiya ANANYEVA,49
2024,Liptovsky Mikulas,U23 World Championships,Heat 2,K1W,29,25,Jaimee WILSON,WILSON,Jaimee,NZL,121.3,54,175.3,87.13,198.82%,33.13,137.58%,Under Achieved,2024 Liptovsky Mikulas U23 World Championships K1W,2024 Liptovsky Mikulas U23 World Championships K1W Jaimee WILSON,38
2024,Liptovsky Mikulas,U23 World Championships,Heat 2,K1W,30,34,Blandine XHEMAJLJI,XHEMAJLJI,Blandine,KOS,123.69,64,187.69,99.52,212.87%,35.52,140.29%,Under Achieved,2024 Liptovsky Mikulas U23 World Championships K1W,2024 Liptovsky Mikulas U23 World Championships K1W Blandine XHEMAJLJI,51
2024,Liptovsky Mikulas,U23 World Championships,Heat 2,K1W,31,37,Veronika SALASEVICIUTE-TURBINOVA,SALASEVICIUTE-TURBINOVA,Veronika,LTU,176.37,22,198.37,110.2,224.99%,88.2,200.03%,Under Achieved,2024 Liptovsky Mikulas U23 World Championships K1W,2024 Liptovsky Mikulas U23 World Championships K1W Veronika SALASEVICIUTE-TURBINOVA,52
2024,Liptovsky Mikulas,U23 World Championships,Heat 2,K1W,32,50,Kornelija GELAZIUTE,GELAZIUTE,Kornelija,LTU,178.5,74,252.5,164.33,286.38%,90.33,202.45%,Under Achieved,2024 Liptovsky Mikulas U23 World Championships K1W,2024 Liptovsky Mikulas U23 World Championships K1W Kornelija GELAZIUTE,53
2024,Liptovsky Mikulas,U23 World Championships,Semi-Final,K1W,1,8,Lucie NESNIDALOVA,NESNIDALOVA,Lucie,CZE,100.76,2,102.76,0,100.00%,0,100.00%,Over Achieved,2024 Liptovsky Mikulas U23 World Championships K1W,2024 Liptovsky Mikulas U23 World Championships K1W Lucie NESNIDALOVA,4
2024,Liptovsky Mikulas,U23 World Championships,Semi-Final,K1W,2,1,Emma VUITTON,VUITTON,Emma,FRA,103.26,0,103.26,0.5,100.49%,2.5,102.48%,Under Achieved,2024 Liptovsky Mikulas U23 World Championships K1W,2024 Liptovsky Mikulas U23 World Championships K1W Emma VUITTON,6
2024,Liptovsky Mikulas,U23 World Championships,Semi-Final,K1W,3,2,Eva Alina HOCEVAR,HOCEVAR,Eva Alina,SLO,103.59,0,103.59,0.83,100.81%,2.83,102.81%,Over Achieved,2024 Liptovsky Mikulas U23 World Championships K1W,2024 Liptovsky Mikulas U23 World Championships K1W Eva Alina HOCEVAR,2
2024,Liptovsky Mikulas,U23 World Championships,Semi-Final,K1W,4,5,Lois LEAVER,LEAVER,Lois,GBR,103.87,0,103.87,1.11,101.08%,3.11,103.09%,Over Achieved,2024 Liptovsky Mikulas U23 World Championships K1W,2024 Liptovsky Mikulas U23 World Championships K1W Lois LEAVER,1
2024,Liptovsky Mikulas,U23 World Championships,Semi-Final,K1W,5,38,Eva PIETRACHA,PIETRACHA,Eva,FRA,103.09,2,105.09,2.33,102.27%,2.33,102.31%,Over Achieved,2024 Liptovsky Mikulas U23 World Championships K1W,2024 Liptovsky Mikulas U23 World Championships K1W Eva PIETRACHA,5
2024,Liptovsky Mikulas,U23 World Championships,Semi-Final,K1W,6,6,Ria SRIBAR,SRIBAR,Ria,USA,103.75,2,105.75,2.99,102.91%,2.99,102.97%,Under Achieved,2024 Liptovsky Mikulas U23 World Championships K1W,2024 Liptovsky Mikulas U23 World Championships K1W Ria SRIBAR,10
2024,Liptovsky Mikulas,U23 World Championships,Semi-Final,K1W,7,17,Lucia PISTONI,PISTONI,Lucia,ITA,103.92,2,105.92,3.16,103.08%,3.16,103.14%,Over Achieved,2024 Liptovsky Mikulas U23 World Championships K1W,2024 Liptovsky Mikulas U23 World Championships K1W Lucia PISTONI,8
2024,Liptovsky Mikulas,U23 World Championships,Semi-Final,K1W,8,3,Katerina BEKOVA,BEKOVA,Katerina,CZE,103.95,2,105.95,3.19,103.10%,3.19,103.17%,Over Achieved,2024 Liptovsky Mikulas U23 World Championships K1W,2024 Liptovsky Mikulas U23 World Championships K1W Katerina BEKOVA,3
2024,Liptovsky Mikulas,U23 World Championships,Semi-Final,K1W,9,45,Ellis MILLER,MILLER,Ellis,GBR,106.63,2,108.63,5.87,105.71%,5.87,105.83%,Over Achieved,2024 Liptovsky Mikulas U23 World Championships K1W,2024 Liptovsky Mikulas U23 World Championships K1W Ellis MILLER,9
2024,Liptovsky Mikulas,U23 World Championships,Semi-Final,K1W,10,9,Dominika BRZESKA,BRZESKA,Dominika,POL,108.64,0,108.64,5.88,105.72%,7.88,107.82%,Over Achieved,2024 Liptovsky Mikulas U23 World Championships K1W,2024 Liptovsky Mikulas U23 World Championships K1W Dominika BRZESKA,7
2024,Liptovsky Mikulas,U23 World Championships,Semi-Final,K1W,11,4,Emily APEL,APEL,Emily,GER,108.69,2,110.69,7.93,107.72%,7.93,107.87%,Under Achieved,2024 Liptovsky Mikulas U23 World Championships K1W,2024 Liptovsky Mikulas U23 World Championships K1W Emily APEL,11
2024,Liptovsky Mikulas,U23 World Championships,Semi-Final,K1W,12,18,Leire GONI,GONI,Leire,ESP,106.78,4,110.78,8.02,107.80%,6.02,105.97%,Over Achieved,2024 Liptovsky Mikulas U23 World Championships K1W,2024 Liptovsky Mikulas U23 World Championships K1W Leire GONI,12
2024,Liptovsky Mikulas,U23 World Championships,Semi-Final,K1W,13,14,Antonia PLOCHMANN,PLOCHMANN,Antonia,GER,104.86,6,110.86,8.1,107.88%,4.1,104.07%,Over Achieved,2024 Liptovsky Mikulas U23 World Championships K1W,2024 Liptovsky Mikulas U23 World Championships K1W Antonia PLOCHMANN,13
2024,Liptovsky Mikulas,U23 World Championships,Semi-Final,K1W,14,44,Macy KANG,KANG,Macy,GBR,109.51,2,111.51,8.75,108.51%,8.75,108.68%,Over Achieved,2024 Liptovsky Mikulas U23 World Championships K1W,2024 Liptovsky Mikulas U23 World Championships K1W Macy KANG,14
2024,Liptovsky Mikulas,U23 World Championships,Semi-Final,K1W,15,19,Kurumi ITO,ITO,Kurumi,JPN,107.54,4,111.54,8.78,108.54%,6.78,106.73%,Over Achieved,2024 Liptovsky Mikulas U23 World Championships K1W,2024 Liptovsky Mikulas U23 World Championships K1W Kurumi ITO,15
2024,Liptovsky Mikulas,U23 World Championships,Semi-Final,K1W,16,39,Kristina DURECOVA,DURECOVA,Kristina,SVK,110.76,2,112.76,10,109.73%,10,109.92%,Over Achieved,2024 Liptovsky Mikulas U23 World Championships K1W,2024 Liptovsky Mikulas U23 World Championships K1W Kristina DURECOVA,16
2024,Liptovsky Mikulas,U23 World Championships,Semi-Final,K1W,17,16,Klara KNEBLOVA,KNEBLOVA,Klara,CZE,111.37,4,115.37,12.61,112.27%,10.61,110.53%,Under Achieved,2024 Liptovsky Mikulas U23 World Championships K1W,2024 Liptovsky Mikulas U23 World Championships K1W Klara KNEBLOVA,17
2024,Liptovsky Mikulas,U23 World Championships,Semi-Final,K1W,18,22,Svenja MATTI,MATTI,Svenja,SUI,117.9,0,117.9,15.14,114.73%,17.14,117.01%,Over Achieved,2024 Liptovsky Mikulas U23 World Championships K1W,2024 Liptovsky Mikulas U23 World Championships K1W Svenja MATTI,18
2024,Liptovsky Mikulas,U23 World Championships,Semi-Final,K1W,19,24,Sara BELINGAR,BELINGAR,Sara,SLO,116.76,2,118.76,16,115.57%,16,115.88%,Over Achieved,2024 Liptovsky Mikulas U23 World Championships K1W,2024 Liptovsky Mikulas U23 World Championships K1W Sara BELINGAR,19
2024,Liptovsky Mikulas,U23 World Championships,Semi-Final,K1W,20,20,Marcella ALTMAN,ALTMAN,Marcella,USA,112.95,6,118.95,16.19,115.76%,12.19,112.10%,Over Achieved,2024 Liptovsky Mikulas U23 World Championships K1W,2024 Liptovsky Mikulas U23 World Championships K1W Marcella ALTMAN,20
2024,Liptovsky Mikulas,U23 World Championships,Semi-Final,K1W,21,48,Ilona MARTIN LAEME,MARTIN LAEME,Ilona,FRA,113.92,6,119.92,17.16,116.70%,13.16,113.06%,Over Achieved,2024 Liptovsky Mikulas U23 World Championships K1W,2024 Liptovsky Mikulas U23 World Championships K1W Ilona MARTIN LAEME,21
2024,Liptovsky Mikulas,U23 World Championships,Semi-Final,K1W,22,23,Ting-I WU,WU,Ting-I,TPE,118.65,2,120.65,17.89,117.41%,17.89,117.76%,Over Achieved,2024 Liptovsky Mikulas U23 World Championships K1W,2024 Liptovsky Mikulas U23 World Championships K1W Ting-I WU,22
2024,Liptovsky Mikulas,U23 World Championships,Semi-Final,K1W,23,12,Ivana CHLEBOVA,CHLEBOVA,Ivana,SVK,117.26,4,121.26,18.5,118.00%,16.5,116.38%,Under Achieved,2024 Liptovsky Mikulas U23 World Championships K1W,2024 Liptovsky Mikulas U23 World Championships K1W Ivana CHLEBOVA,23
2024,Liptovsky Mikulas,U23 World Championships,Semi-Final,K1W,24,51,Shina MA,MA,Shina,CHN,119.55,4,123.55,20.79,120.23%,18.79,118.65%,Over Achieved,2024 Liptovsky Mikulas U23 World Championships K1W,2024 Liptovsky Mikulas U23 World Championships K1W Shina MA,24
2024,Liptovsky Mikulas,U23 World Championships,Semi-Final,K1W,25,11,Francesca MALAGUTI,MALAGUTI,Francesca,ITA,119.71,4,123.71,20.95,120.39%,18.95,118.81%,Under Achieved,2024 Liptovsky Mikulas U23 World Championships K1W,2024 Liptovsky Mikulas U23 World Championships K1W Francesca MALAGUTI,25
2024,Liptovsky Mikulas,U23 World Championships,Semi-Final,K1W,26,41,Stanislava DURATNA,DURATNA,Stanislava,SVK,126.28,0,126.28,23.52,122.89%,25.52,125.33%,Over Achieved,2024 Liptovsky Mikulas U23 World Championships K1W,2024 Liptovsky Mikulas U23 World Championships K1W Stanislava DURATNA,26
2024,Liptovsky Mikulas,U23 World Championships,Semi-Final,K1W,27,49,Shiting LI,LI,Shiting,CHN,103.92,50,153.92,51.16,149.79%,3.16,103.14%,Over Achieved,2024 Liptovsky Mikulas U23 World Championships K1W,2024 Liptovsky Mikulas U23 World Championships K1W Shiting LI,27
2024,Liptovsky Mikulas,U23 World Championships,Semi-Final,K1W,28,10,Madison CORCORAN,CORCORAN,Madison,IRL,107.88,52,159.88,57.12,155.59%,7.12,107.07%,Under Achieved,2024 Liptovsky Mikulas U23 World Championships K1W,2024 Liptovsky Mikulas U23 World Championships K1W Madison CORCORAN,28
2024,Liptovsky Mikulas,U23 World Championships,Semi-Final,K1W,29,7,Annkatrin PLOCHMANN,PLOCHMANN,Annkatrin,GER,109.66,52,161.66,58.9,157.32%,8.9,108.83%,Under Achieved,2024 Liptovsky Mikulas U23 World Championships K1W,2024 Liptovsky Mikulas U23 World Championships K1W Annkatrin PLOCHMANN,29
2024,Liptovsky Mikulas,U23 World Championships,Semi-Final,K1W,30,26,Milena MARINI,MARINI,Milena,ITA,113.09,52,165.09,62.33,160.66%,12.33,112.24%,Under Achieved,2024 Liptovsky Mikulas U23 World Championships K1W,2024 Liptovsky Mikulas U23 World Championships K1W Milena MARINI,30
2024,Liptovsky Mikulas,U23 World Championships,Final,K1W,1,5,Lois LEAVER,LEAVER,Lois,GBR,100.16,0,100.16,0,100.00%,0,100.00%,Over Achieved,2024 Liptovsky Mikulas U23 World Championships K1W,2024 Liptovsky Mikulas U23 World Championships K1W Lois LEAVER,1
2024,Liptovsky Mikulas,U23 World Championships,Final,K1W,2,2,Eva Alina HOCEVAR,HOCEVAR,Eva Alina,SLO,100.28,0,100.28,0.12,100.12%,0.12,100.12%,Over Achieved,2024 Liptovsky Mikulas U23 World Championships K1W,2024 Liptovsky Mikulas U23 World Championships K1W Eva Alina HOCEVAR,2
2024,Liptovsky Mikulas,U23 World Championships,Final,K1W,3,3,Katerina BEKOVA,BEKOVA,Katerina,CZE,101.81,0,101.81,1.65,101.65%,1.65,101.65%,Over Achieved,2024 Liptovsky Mikulas U23 World Championships K1W,2024 Liptovsky Mikulas U23 World Championships K1W Katerina BEKOVA,3
2024,Liptovsky Mikulas,U23 World Championships,Final,K1W,4,8,Lucie NESNIDALOVA,NESNIDALOVA,Lucie,CZE,101.17,2,103.17,3.01,103.01%,1.01,101.01%,Over Achieved,2024 Liptovsky Mikulas U23 World Championships K1W,2024 Liptovsky Mikulas U23 World Championships K1W Lucie NESNIDALOVA,4
2024,Liptovsky Mikulas,U23 World Championships,Final,K1W,5,38,Eva PIETRACHA,PIETRACHA,Eva,FRA,99.92,4,103.92,3.76,103.75%,-0.24,99.76%,Over Achieved,2024 Liptovsky Mikulas U23 World Championships K1W,2024 Liptovsky Mikulas U23 World Championships K1W Eva PIETRACHA,5
2024,Liptovsky Mikulas,U23 World Championships,Final,K1W,6,1,Emma VUITTON,VUITTON,Emma,FRA,101.48,4,105.48,5.32,105.31%,1.32,101.32%,Under Achieved,2024 Liptovsky Mikulas U23 World Championships K1W,2024 Liptovsky Mikulas U23 World Championships K1W Emma VUITTON,6
2024,Liptovsky Mikulas,U23 World Championships,Final,K1W,7,9,Dominika BRZESKA,BRZESKA,Dominika,POL,103.92,2,105.92,5.76,105.75%,3.76,103.75%,Over Achieved,2024 Liptovsky Mikulas U23 World Championships K1W,2024 Liptovsky Mikulas U23 World Championships K1W Dominika BRZESKA,7
2024,Liptovsky Mikulas,U23 World Championships,Final,K1W,8,17,Lucia PISTONI,PISTONI,Lucia,ITA,105.17,2,107.17,7.01,107.00%,5.01,105.00%,Over Achieved,2024 Liptovsky Mikulas U23 World Championships K1W,2024 Liptovsky Mikulas U23 World Championships K1W Lucia PISTONI,8
2024,Liptovsky Mikulas,U23 World Championships,Final,K1W,9,45,Ellis MILLER,MILLER,Ellis,GBR,106.58,2,108.58,8.42,108.41%,6.42,106.41%,Over Achieved,2024 Liptovsky Mikulas U23 World Championships K1W,2024 Liptovsky Mikulas U23 World Championships K1W Ellis MILLER,9
2024,Liptovsky Mikulas,U23 World Championships,Final,K1W,10,6,Ria SRIBAR,SRIBAR,Ria,USA,105.83,4,109.83,9.67,109.65%,5.67,105.66%,Under Achieved,2024 Liptovsky Mikulas U23 World Championships K1W,2024 Liptovsky Mikulas U23 World Championships K1W Ria SRIBAR,10
2024,Liptovsky Mikulas,Junior World Championships,Heat 1,C1M,1,1,Ziga Lin HOCEVAR,HOCEVAR,Ziga Lin,SLO,79.79,2,81.79,0,100.00%,0,100.00%,Over Achieved,2024 Liptovsky Mikulas Junior World Championships C1M,2024 Liptovsky Mikulas Junior World Championships C1M Ziga Lin HOCEVAR,1
2024,Liptovsky Mikulas,Junior World Championships,Heat 1,C1M,2,28,Elouan DEBLIQUY,DEBLIQUY,Elouan,FRA,82.6,0,82.6,0.81,100.99%,2.81,103.52%,Under Achieved,2024 Liptovsky Mikulas Junior World Championships C1M,2024 Liptovsky Mikulas Junior World Championships C1M Elouan DEBLIQUY,29
2024,Liptovsky Mikulas,Junior World Championships,Heat 1,C1M,2,37,Anton WEBER,WEBER,Anton,GER,82.6,0,82.6,0.81,100.99%,2.81,103.52%,Over Achieved,2024 Liptovsky Mikulas Junior World Championships C1M,2024 Liptovsky Mikulas Junior World Championships C1M Anton WEBER,9
2024,Liptovsky Mikulas,Junior World Championships,Heat 1,C1M,4,39,Jonas HEGER,HEGER,Jonas,CZE,84.13,0,84.13,2.34,102.86%,4.34,105.44%,Over Achieved,2024 Liptovsky Mikulas Junior World Championships C1M,2024 Liptovsky Mikulas Junior World Championships C1M Jonas HEGER,11
2024,Liptovsky Mikulas,Junior World Championships,Heat 1,C1M,5,21,Niels ZIMMERMANN,ZIMMERMANN,Niels,GER,84.39,2,86.39,4.6,105.62%,4.6,105.77%,Over Achieved,2024 Liptovsky Mikulas Junior World Championships C1M,2024 Liptovsky Mikulas Junior World Championships C1M Niels ZIMMERMANN,3
2024,Liptovsky Mikulas,Junior World Championships,Heat 1,C1M,6,13,Martin CORNU,CORNU,Martin,FRA,84.59,2,86.59,4.8,105.87%,4.8,106.02%,Over Achieved,2024 Liptovsky Mikulas Junior World Championships C1M,2024 Liptovsky Mikulas Junior World Championships C1M Martin CORNU,2
2024,Liptovsky Mikulas,Junior World Championships,Heat 1,C1M,7,48,Vojtech MALY,MALY,Vojtech,CZE,87.62,0,87.62,5.83,107.13%,7.83,109.81%,Over Achieved,2024 Liptovsky Mikulas Junior World Championships C1M,2024 Liptovsky Mikulas Junior World Championships C1M Vojtech MALY,15
2024,Liptovsky Mikulas,Junior World Championships,Heat 1,C1M,8,22,Felix SACHERS,SACHERS,Felix,GER,86.08,2,88.08,6.29,107.69%,6.29,107.88%,Over Achieved,2024 Liptovsky Mikulas Junior World Championships C1M,2024 Liptovsky Mikulas Junior World Championships C1M Felix SACHERS,13
2024,Liptovsky Mikulas,Junior World Championships,Heat 1,C1M,9,9,Krzysztof KSIAZEK,KSIAZEK,Krzysztof,POL,86.12,2,88.12,6.33,107.74%,6.33,107.93%,Over Achieved,2024 Liptovsky Mikulas Junior World Championships C1M,2024 Liptovsky Mikulas Junior World Championships C1M Krzysztof KSIAZEK,5
2024,Liptovsky Mikulas,Junior World Championships,Heat 1,C1M,10,29,Jakub VONES,VONES,Jakub,CZE,85.12,4,89.12,7.33,108.96%,5.33,106.68%,Over Achieved,2024 Liptovsky Mikulas Junior World Championships C1M,2024 Liptovsky Mikulas Junior World Championships C1M Jakub VONES,12
2024,Liptovsky Mikulas,Junior World Championships,Heat 1,C1M,11,38,Jan VICENTE,VICENTE,Jan,ESP,87.43,2,89.43,7.64,109.34%,7.64,109.58%,Over Achieved,2024 Liptovsky Mikulas Junior World Championships C1M,2024 Liptovsky Mikulas Junior World Championships C1M Jan VICENTE,8
2024,Liptovsky Mikulas,Junior World Championships,Heat 1,C1M,12,6,Luca RIZZIERI,RIZZIERI,Luca,ITA,87.59,2,89.59,7.8,109.54%,7.8,109.78%,Under Achieved,2024 Liptovsky Mikulas Junior World Championships C1M,2024 Liptovsky Mikulas Junior World Championships C1M Luca RIZZIERI,21
2024,Liptovsky Mikulas,Junior World Championships,Heat 1,C1M,13,14,Oier DIAZ,DIAZ,Oier,ESP,87.63,2,89.63,7.84,109.59%,7.84,109.83%,Over Achieved,2024 Liptovsky Mikulas Junior World Championships C1M,2024 Liptovsky Mikulas Junior World Championships C1M Oier DIAZ,6
2024,Liptovsky Mikulas,Junior World Championships,Heat 1,C1M,14,23,Azuka MBELU,MBELU,Azuka,ESP,87,4,91,9.21,111.26%,7.21,109.04%,Under Achieved,2024 Liptovsky Mikulas Junior World Championships C1M,2024 Liptovsky Mikulas Junior World Championships C1M Azuka MBELU,26
2024,Liptovsky Mikulas,Junior World Championships,Heat 1,C1M,15,4,Matej TROJANSEK,TROJANSEK,Matej,SLO,92.07,0,92.07,10.28,112.57%,12.28,115.39%,Under Achieved,2024 Liptovsky Mikulas Junior World Championships C1M,2024 Liptovsky Mikulas Junior World Championships C1M Matej TROJANSEK,7
2024,Liptovsky Mikulas,Junior World Championships,Heat 1,C1M,16,3,Andrej JEKLIN,JEKLIN,Andrej,SLO,88.41,4,92.41,10.62,112.98%,8.62,110.80%,Under Achieved,2024 Liptovsky Mikulas Junior World Championships C1M,2024 Liptovsky Mikulas Junior World Championships C1M Andrej JEKLIN,20
2024,Liptovsky Mikulas,Junior World Championships,Heat 1,C1M,17,35,Igor PUCZEL,PUCZEL,Igor,POL,88.64,4,92.64,10.85,113.27%,8.85,111.09%,Over Achieved,2024 Liptovsky Mikulas Junior World Championships C1M,2024 Liptovsky Mikulas Junior World Championships C1M Igor PUCZEL,17
2024,Liptovsky Mikulas,Junior World Championships,Heat 1,C1M,18,15,Branislav CARSKY,CARSKY,Branislav,SVK,89.05,4,93.05,11.26,113.77%,9.26,111.61%,Under Achieved,2024 Liptovsky Mikulas Junior World Championships C1M,2024 Liptovsky Mikulas Junior World Championships C1M Branislav CARSKY,23
2024,Liptovsky Mikulas,Junior World Championships,Heat 1,C1M,19,24,Titouan ESTANGUET,ESTANGUET,Titouan,FRA,93.72,0,93.72,11.93,114.59%,13.93,117.46%,Over Achieved,2024 Liptovsky Mikulas Junior World Championships C1M,2024 Liptovsky Mikulas Junior World Championships C1M Titouan ESTANGUET,10
2024,Liptovsky Mikulas,Junior World Championships,Heat 1,C1M,20,2,Daniel PARRY,PARRY,Daniel,CAN,88.67,6,94.67,12.88,115.75%,8.88,111.13%,Under Achieved,2024 Liptovsky Mikulas Junior World Championships C1M,2024 Liptovsky Mikulas Junior World Championships C1M Daniel PARRY,19
2024,Liptovsky Mikulas,Junior World Championships,Heat 1,C1M,21,31,William KETTLE,KETTLE,William,GBR,87.29,8,95.29,13.5,116.51%,7.5,109.40%,Over Achieved,2024 Liptovsky Mikulas Junior World Championships C1M,2024 Liptovsky Mikulas Junior World Championships C1M William KETTLE,31
2024,Liptovsky Mikulas,Junior World Championships,Heat 1,C1M,22,47,Keyang LIU,LIU,Keyang,CHN,95.56,0,95.56,13.77,116.84%,15.77,119.76%,Over Achieved,2024 Liptovsky Mikulas Junior World Championships C1M,2024 Liptovsky Mikulas Junior World Championships C1M Keyang LIU,32
2024,Liptovsky Mikulas,Junior World Championships,Heat 1,C1M,23,33,Lewis ARDEN,ARDEN,Lewis,GBR,92.18,4,96.18,14.39,117.59%,12.39,115.53%,Over Achieved,2024 Liptovsky Mikulas Junior World Championships C1M,2024 Liptovsky Mikulas Junior World Championships C1M Lewis ARDEN,33
2024,Liptovsky Mikulas,Junior World Championships,Heat 1,C1M,24,45,Xu LIU,LIU,Xu,CHN,92.32,4,96.32,14.53,117.77%,12.53,115.70%,Over Achieved,2024 Liptovsky Mikulas Junior World Championships C1M,2024 Liptovsky Mikulas Junior World Championships C1M Xu LIU,24
2024,Liptovsky Mikulas,Junior World Championships,Heat 1,C1M,25,8,Isaac ZIMMERMAN,ZIMMERMAN,Isaac,CAN,94.71,2,96.71,14.92,118.24%,14.92,118.70%,Under Achieved,2024 Liptovsky Mikulas Junior World Championships C1M,2024 Liptovsky Mikulas Junior World Championships C1M Isaac ZIMMERMAN,22
2024,Liptovsky Mikulas,Junior World Championships,Heat 1,C1M,26,49,Zihuan CHEN,CHEN,Zihuan,CHN,91.34,6,97.34,15.55,119.01%,11.55,114.48%,Over Achieved,2024 Liptovsky Mikulas Junior World Championships C1M,2024 Liptovsky Mikulas Junior World Championships C1M Zihuan CHEN,25
